"id","zip_code","sid","default_state","default_city","default_type"
512,"01864",26,"MA","NORTH READING","STANDARD"
513,"01865",26,"MA","NUTTING LAKE","PO BOX"
514,"01866",26,"MA","PINEHURST","PO BOX"
515,"01867",26,"MA","READING","STANDARD"
516,"01876",26,"MA","TEWKSBURY","STANDARD"
517,"01879",26,"MA","TYNGSBORO","STANDARD"
518,"01880",26,"MA","WAKEFIELD","STANDARD"
519,"01885",26,"MA","WEST BOXFORD","PO BOX"
520,"01886",26,"MA","WESTFORD","STANDARD"
521,"01887",26,"MA","WILMINGTON","STANDARD"
522,"01888",26,"MA","WOBURN","PO BOX"
523,"01889",26,"MA","NORTH READING","UNIQUE"
524,"01890",26,"MA","WINCHESTER","STANDARD"
525,"01899",26,"MA","ANDOVER","UNIQUE"
526,"01901",26,"MA","LYNN","STANDARD"
527,"01902",26,"MA","LYNN","STANDARD"
528,"01903",26,"MA","LYNN","PO BOX"
529,"01904",26,"MA","LYNN","STANDARD"
530,"01905",26,"MA","LYNN","STANDARD"
531,"01906",26,"MA","SAUGUS","STANDARD"
532,"01907",26,"MA","SWAMPSCOTT","STANDARD"
533,"01908",26,"MA","NAHANT","STANDARD"
534,"01910",26,"MA","LYNN","UNIQUE"
535,"01913",26,"MA","AMESBURY","STANDARD"
536,"01915",26,"MA","BEVERLY","STANDARD"
537,"01921",26,"MA","BOXFORD","STANDARD"
538,"01922",26,"MA","BYFIELD","STANDARD"
539,"01923",26,"MA","DANVERS","STANDARD"
540,"01929",26,"MA","ESSEX","STANDARD"
541,"01930",26,"MA","GLOUCESTER","STANDARD"
542,"01931",26,"MA","GLOUCESTER","PO BOX"
543,"01936",26,"MA","HAMILTON","PO BOX"
544,"01937",26,"MA","HATHORNE","PO BOX"
545,"01938",26,"MA","IPSWICH","STANDARD"
546,"01940",26,"MA","LYNNFIELD","STANDARD"
547,"01944",26,"MA","MANCHESTER","STANDARD"
548,"01945",26,"MA","MARBLEHEAD","STANDARD"
549,"01949",26,"MA","MIDDLETON","STANDARD"
550,"01950",26,"MA","NEWBURYPORT","STANDARD"
551,"01951",26,"MA","NEWBURY","STANDARD"
552,"01952",26,"MA","SALISBURY","STANDARD"
553,"01960",26,"MA","PEABODY","STANDARD"
554,"01961",26,"MA","PEABODY","PO BOX"
555,"01965",26,"MA","PRIDES CROSSING","PO BOX"
556,"01966",26,"MA","ROCKPORT","STANDARD"
557,"01969",26,"MA","ROWLEY","STANDARD"
558,"01970",26,"MA","SALEM","STANDARD"
559,"01971",26,"MA","SALEM","PO BOX"
560,"01982",26,"MA","SOUTH HAMILTON","STANDARD"
561,"01983",26,"MA","TOPSFIELD","STANDARD"
562,"01984",26,"MA","WENHAM","STANDARD"
563,"01985",26,"MA","WEST NEWBURY","STANDARD"
564,"02018",26,"MA","ACCORD","PO BOX"
565,"02019",26,"MA","BELLINGHAM","STANDARD"
566,"02020",26,"MA","BRANT ROCK","PO BOX"
567,"02021",26,"MA","CANTON","STANDARD"
568,"02025",26,"MA","COHASSET","STANDARD"
569,"02026",26,"MA","DEDHAM","STANDARD"
570,"02027",26,"MA","DEDHAM","PO BOX"
571,"02030",26,"MA","DOVER","STANDARD"
572,"02032",26,"MA","EAST WALPOLE","STANDARD"
573,"02035",26,"MA","FOXBORO","STANDARD"
574,"02038",26,"MA","FRANKLIN","STANDARD"
575,"02040",26,"MA","GREENBUSH","PO BOX"
576,"02041",26,"MA","GREEN HARBOR","PO BOX"
577,"02043",26,"MA","HINGHAM","STANDARD"
578,"02044",26,"MA","HINGHAM","UNIQUE"
579,"02045",26,"MA","HULL","STANDARD"
580,"02047",26,"MA","HUMAROCK","PO BOX"
581,"02048",26,"MA","MANSFIELD","STANDARD"
582,"02050",26,"MA","MARSHFIELD","STANDARD"
583,"02051",26,"MA","MARSHFIELD HILLS","PO BOX"
584,"02052",26,"MA","MEDFIELD","STANDARD"
585,"02053",26,"MA","MEDWAY","STANDARD"
586,"02054",26,"MA","MILLIS","STANDARD"
587,"02055",26,"MA","MINOT","PO BOX"
588,"02056",26,"MA","NORFOLK","STANDARD"
589,"02059",26,"MA","NORTH MARSHFIELD","PO BOX"
590,"02060",26,"MA","NORTH SCITUATE","PO BOX"
591,"02061",26,"MA","NORWELL","STANDARD"
592,"02062",26,"MA","NORWOOD","STANDARD"
593,"02065",26,"MA","OCEAN BLUFF","PO BOX"
594,"02066",26,"MA","SCITUATE","STANDARD"
595,"02067",26,"MA","SHARON","STANDARD"
596,"02070",26,"MA","SHELDONVILLE","PO BOX"
597,"02071",26,"MA","SOUTH WALPOLE","STANDARD"
598,"02072",26,"MA","STOUGHTON","STANDARD"
599,"02081",26,"MA","WALPOLE","STANDARD"
600,"02090",26,"MA","WESTWOOD","STANDARD"
601,"02093",26,"MA","WRENTHAM","STANDARD"
602,"02108",26,"MA","BOSTON","STANDARD"
603,"02109",26,"MA","BOSTON","STANDARD"
604,"02110",26,"MA","BOSTON","STANDARD"
605,"02111",26,"MA","BOSTON","STANDARD"
606,"02112",26,"MA","BOSTON","PO BOX"
607,"02113",26,"MA","BOSTON","STANDARD"
608,"02114",26,"MA","BOSTON","STANDARD"
609,"02115",26,"MA","BOSTON","STANDARD"
610,"02116",26,"MA","BOSTON","STANDARD"
611,"02117",26,"MA","BOSTON","PO BOX"
612,"02118",26,"MA","BOSTON","STANDARD"
613,"02119",26,"MA","ROXBURY","STANDARD"
614,"02120",26,"MA","ROXBURY CROSSING","STANDARD"
615,"02121",26,"MA","DORCHESTER","STANDARD"
616,"02122",26,"MA","DORCHESTER","STANDARD"
617,"02123",26,"MA","BOSTON","PO BOX"
618,"02124",26,"MA","DORCHESTER CENTER","STANDARD"
619,"02125",26,"MA","DORCHESTER","STANDARD"
620,"02126",26,"MA","MATTAPAN","STANDARD"
621,"02127",26,"MA","SOUTH BOSTON","STANDARD"
622,"02128",26,"MA","EAST BOSTON","STANDARD"
623,"02129",26,"MA","CHARLESTOWN","STANDARD"
624,"02130",26,"MA","JAMAICA PLAIN","STANDARD"
625,"02131",26,"MA","ROSLINDALE","STANDARD"
626,"02132",26,"MA","WEST ROXBURY","STANDARD"
627,"02133",26,"MA","BOSTON","STANDARD"
628,"02134",26,"MA","ALLSTON","STANDARD"
629,"02135",26,"MA","BRIGHTON","STANDARD"
630,"02136",26,"MA","HYDE PARK","STANDARD"
631,"02137",26,"MA","READVILLE","PO BOX"
632,"02138",26,"MA","CAMBRIDGE","STANDARD"
633,"02139",26,"MA","CAMBRIDGE","STANDARD"
634,"02140",26,"MA","CAMBRIDGE","STANDARD"
635,"02141",26,"MA","CAMBRIDGE","STANDARD"
636,"02142",26,"MA","CAMBRIDGE","STANDARD"
637,"02143",26,"MA","SOMERVILLE","STANDARD"
638,"02144",26,"MA","SOMERVILLE","STANDARD"
639,"02145",26,"MA","SOMERVILLE","STANDARD"
640,"02148",26,"MA","MALDEN","STANDARD"
641,"02149",26,"MA","EVERETT","STANDARD"
642,"02150",26,"MA","CHELSEA","STANDARD"
643,"02151",26,"MA","REVERE","STANDARD"
644,"02152",26,"MA","WINTHROP","STANDARD"
645,"02153",26,"MA","MEDFORD","PO BOX"
646,"02155",26,"MA","MEDFORD","STANDARD"
647,"02156",26,"MA","WEST MEDFORD","PO BOX"
648,"02163",26,"MA","BOSTON","STANDARD"
649,"02169",26,"MA","QUINCY","STANDARD"
650,"02170",26,"MA","QUINCY","STANDARD"
651,"02171",26,"MA","QUINCY","STANDARD"
652,"02176",26,"MA","MELROSE","STANDARD"
653,"02180",26,"MA","STONEHAM","STANDARD"
654,"02184",26,"MA","BRAINTREE","STANDARD"
655,"02185",26,"MA","BRAINTREE","PO BOX"
656,"02186",26,"MA","MILTON","STANDARD"
657,"02187",26,"MA","MILTON VILLAGE","PO BOX"
658,"02188",26,"MA","WEYMOUTH","STANDARD"
659,"02189",26,"MA","EAST WEYMOUTH","STANDARD"
660,"02190",26,"MA","SOUTH WEYMOUTH","STANDARD"
661,"02191",26,"MA","NORTH WEYMOUTH","STANDARD"
662,"02196",26,"MA","BOSTON","PO BOX"
663,"02199",26,"MA","BOSTON","STANDARD"
664,"02201",26,"MA","BOSTON","UNIQUE"
665,"02203",26,"MA","BOSTON","STANDARD"
666,"02204",26,"MA","BOSTON","UNIQUE"
667,"02205",26,"MA","BOSTON","PO BOX"
668,"02206",26,"MA","BOSTON","UNIQUE"
669,"02210",26,"MA","BOSTON","STANDARD"
670,"02211",26,"MA","BOSTON","UNIQUE"
671,"02212",26,"MA","BOSTON","UNIQUE"
672,"02215",26,"MA","BOSTON","STANDARD"
673,"02217",26,"MA","BOSTON","UNIQUE"
674,"02222",26,"MA","BOSTON","STANDARD"
675,"02238",26,"MA","CAMBRIDGE","PO BOX"
676,"02241",26,"MA","BOSTON","UNIQUE"
677,"02269",26,"MA","QUINCY","PO BOX"
678,"02283",26,"MA","BOSTON","PO BOX"
679,"02284",26,"MA","BOSTON","PO BOX"
680,"02293",26,"MA","BOSTON","UNIQUE"
681,"02297",26,"MA","BOSTON","UNIQUE"
682,"02298",26,"MA","BOSTON","PO BOX"
683,"02301",26,"MA","BROCKTON","STANDARD"
684,"02302",26,"MA","BROCKTON","STANDARD"
685,"02303",26,"MA","BROCKTON","PO BOX"
686,"02304",26,"MA","BROCKTON","PO BOX"
687,"02305",26,"MA","BROCKTON","PO BOX"
688,"02322",26,"MA","AVON","STANDARD"
689,"02324",26,"MA","BRIDGEWATER","STANDARD"
690,"02325",26,"MA","BRIDGEWATER","UNIQUE"
691,"02327",26,"MA","BRYANTVILLE","PO BOX"
692,"02330",26,"MA","CARVER","STANDARD"
693,"02331",26,"MA","DUXBURY","PO BOX"
694,"02332",26,"MA","DUXBURY","STANDARD"
695,"02333",26,"MA","EAST BRIDGEWATER","STANDARD"
696,"02334",26,"MA","EASTON","PO BOX"
697,"02337",26,"MA","ELMWOOD","PO BOX"
698,"02338",26,"MA","HALIFAX","STANDARD"
699,"02339",26,"MA","HANOVER","STANDARD"
700,"02341",26,"MA","HANSON","STANDARD"
701,"02343",26,"MA","HOLBROOK","STANDARD"
702,"02344",26,"MA","MIDDLEBORO","UNIQUE"
703,"02345",26,"MA","MANOMET","PO BOX"
704,"02346",26,"MA","MIDDLEBORO","STANDARD"
705,"02347",26,"MA","LAKEVILLE","STANDARD"
706,"02348",26,"MA","LAKEVILLE","UNIQUE"
707,"02349",26,"MA","MIDDLEBORO","UNIQUE"
708,"02350",26,"MA","MONPONSETT","PO BOX"
709,"02351",26,"MA","ABINGTON","STANDARD"
710,"02355",26,"MA","NORTH CARVER","PO BOX"
711,"02356",26,"MA","NORTH EASTON","STANDARD"
712,"02357",26,"MA","NORTH EASTON","UNIQUE"
713,"02358",26,"MA","NORTH PEMBROKE","PO BOX"
714,"02359",26,"MA","PEMBROKE","STANDARD"
715,"02360",26,"MA","PLYMOUTH","STANDARD"
716,"02361",26,"MA","PLYMOUTH","PO BOX"
717,"02362",26,"MA","PLYMOUTH","PO BOX"
718,"02364",26,"MA","KINGSTON","STANDARD"
719,"02366",26,"MA","SOUTH CARVER","PO BOX"
720,"02367",26,"MA","PLYMPTON","STANDARD"
721,"02368",26,"MA","RANDOLPH","STANDARD"
722,"02370",26,"MA","ROCKLAND","STANDARD"
723,"02375",26,"MA","SOUTH EASTON","STANDARD"
724,"02379",26,"MA","WEST BRIDGEWATER","STANDARD"
725,"02381",26,"MA","WHITE HORSE BEACH","PO BOX"
726,"02382",26,"MA","WHITMAN","STANDARD"
727,"02420",26,"MA","LEXINGTON","STANDARD"
728,"02421",26,"MA","LEXINGTON","STANDARD"
729,"02445",26,"MA","BROOKLINE","STANDARD"
730,"02446",26,"MA","BROOKLINE","STANDARD"
731,"02447",26,"MA","BROOKLINE VILLAGE","PO BOX"
732,"02451",26,"MA","WALTHAM","STANDARD"
733,"02452",26,"MA","WALTHAM","STANDARD"
734,"02453",26,"MA","WALTHAM","STANDARD"
735,"02454",26,"MA","WALTHAM","PO BOX"
736,"02455",26,"MA","NORTH WALTHAM","PO BOX"
737,"02456",26,"MA","NEW TOWN","PO BOX"
738,"02457",26,"MA","BABSON PARK","PO BOX"
739,"02458",26,"MA","NEWTON","STANDARD"
740,"02459",26,"MA","NEWTON CENTER","STANDARD"
741,"02460",26,"MA","NEWTONVILLE","STANDARD"
742,"02461",26,"MA","NEWTON HIGHLANDS","STANDARD"
743,"02462",26,"MA","NEWTON LOWER FALLS","STANDARD"
744,"02464",26,"MA","NEWTON UPPER FALLS","STANDARD"
745,"02465",26,"MA","WEST NEWTON","STANDARD"
746,"02466",26,"MA","AUBURNDALE","STANDARD"
747,"02467",26,"MA","CHESTNUT HILL","STANDARD"
748,"02468",26,"MA","WABAN","STANDARD"
749,"02471",26,"MA","WATERTOWN","PO BOX"
750,"02472",26,"MA","WATERTOWN","STANDARD"
751,"02474",26,"MA","ARLINGTON","STANDARD"
752,"02475",26,"MA","ARLINGTON HEIGHTS","PO BOX"
753,"02476",26,"MA","ARLINGTON","STANDARD"
754,"02477",26,"MA","WATERTOWN","UNIQUE"
755,"02478",26,"MA","BELMONT","STANDARD"
756,"02479",26,"MA","WAVERLEY","PO BOX"
757,"02481",26,"MA","WELLESLEY HILLS","STANDARD"
758,"02482",26,"MA","WELLESLEY","STANDARD"
759,"02492",26,"MA","NEEDHAM","STANDARD"
760,"02493",26,"MA","WESTON","STANDARD"
761,"02494",26,"MA","NEEDHAM HEIGHTS","STANDARD"
762,"02495",26,"MA","NONANTUM","PO BOX"
763,"02532",26,"MA","BUZZARDS BAY","STANDARD"
764,"02534",26,"MA","CATAUMET","PO BOX"
765,"02535",26,"MA","CHILMARK","STANDARD"
766,"02536",26,"MA","EAST FALMOUTH","STANDARD"
767,"02537",26,"MA","EAST SANDWICH","STANDARD"
768,"02538",26,"MA","EAST WAREHAM","STANDARD"
769,"02539",26,"MA","EDGARTOWN","STANDARD"
770,"02540",26,"MA","FALMOUTH","STANDARD"
771,"02541",26,"MA","FALMOUTH","PO BOX"
772,"02542",26,"MA","BUZZARDS BAY","STANDARD"
773,"02543",26,"MA","WOODS HOLE","STANDARD"
774,"02552",26,"MA","MENEMSHA","PO BOX"
775,"02553",26,"MA","MONUMENT BEACH","PO BOX"
776,"02554",26,"MA","NANTUCKET","STANDARD"
777,"02556",26,"MA","NORTH FALMOUTH","STANDARD"
778,"02557",26,"MA","OAK BLUFFS","PO BOX"
779,"02558",26,"MA","ONSET","PO BOX"
780,"02559",26,"MA","POCASSET","STANDARD"
781,"02561",26,"MA","SAGAMORE","PO BOX"
782,"02562",26,"MA","SAGAMORE BEACH","STANDARD"
783,"02563",26,"MA","SANDWICH","STANDARD"
784,"02564",26,"MA","SIASCONSET","PO BOX"
785,"02568",26,"MA","VINEYARD HAVEN","STANDARD"
786,"02571",26,"MA","WAREHAM","STANDARD"
787,"02574",26,"MA","WEST FALMOUTH","PO BOX"
788,"02575",26,"MA","WEST TISBURY","PO BOX"
789,"02576",26,"MA","WEST WAREHAM","STANDARD"
790,"02584",26,"MA","NANTUCKET","PO BOX"
791,"02601",26,"MA","HYANNIS","STANDARD"
792,"02630",26,"MA","BARNSTABLE","STANDARD"
793,"02631",26,"MA","BREWSTER","STANDARD"
794,"02632",26,"MA","CENTERVILLE","STANDARD"
795,"02633",26,"MA","CHATHAM","STANDARD"
796,"02634",26,"MA","CENTERVILLE","PO BOX"
797,"02635",26,"MA","COTUIT","STANDARD"
798,"02637",26,"MA","CUMMAQUID","PO BOX"
799,"02638",26,"MA","DENNIS","STANDARD"
800,"02639",26,"MA","DENNIS PORT","STANDARD"
801,"02641",26,"MA","EAST DENNIS","PO BOX"
802,"02642",26,"MA","EASTHAM","STANDARD"
803,"02643",26,"MA","EAST ORLEANS","PO BOX"
804,"02644",26,"MA","FORESTDALE","STANDARD"
805,"02645",26,"MA","HARWICH","STANDARD"
806,"02646",26,"MA","HARWICH PORT","STANDARD"
807,"02647",26,"MA","HYANNIS PORT","PO BOX"
808,"02648",26,"MA","MARSTONS MILLS","STANDARD"
809,"02649",26,"MA","MASHPEE","STANDARD"
810,"02650",26,"MA","NORTH CHATHAM","STANDARD"
811,"02651",26,"MA","NORTH EASTHAM","PO BOX"
812,"02652",26,"MA","NORTH TRURO","PO BOX"
813,"02653",26,"MA","ORLEANS","STANDARD"
814,"02655",26,"MA","OSTERVILLE","STANDARD"
815,"02657",26,"MA","PROVINCETOWN","STANDARD"
816,"02659",26,"MA","SOUTH CHATHAM","STANDARD"
817,"02660",26,"MA","SOUTH DENNIS","STANDARD"
818,"02661",26,"MA","SOUTH HARWICH","PO BOX"
819,"02662",26,"MA","SOUTH ORLEANS","PO BOX"
820,"02663",26,"MA","SOUTH WELLFLEET","PO BOX"
821,"02664",26,"MA","SOUTH YARMOUTH","STANDARD"
822,"02666",26,"MA","TRURO","PO BOX"
823,"02667",26,"MA","WELLFLEET","STANDARD"
824,"02668",26,"MA","WEST BARNSTABLE","STANDARD"
825,"02669",26,"MA","WEST CHATHAM","PO BOX"
826,"02670",26,"MA","WEST DENNIS","STANDARD"
827,"02671",26,"MA","WEST HARWICH","STANDARD"
828,"02672",26,"MA","WEST HYANNISPORT","PO BOX"
829,"02673",26,"MA","WEST YARMOUTH","STANDARD"
830,"02675",26,"MA","YARMOUTH PORT","STANDARD"
831,"02702",26,"MA","ASSONET","STANDARD"
832,"02703",26,"MA","ATTLEBORO","STANDARD"
833,"02712",26,"MA","CHARTLEY","PO BOX"
834,"02713",26,"MA","CUTTYHUNK","PO BOX"
835,"02714",26,"MA","DARTMOUTH","PO BOX"
836,"02715",26,"MA","DIGHTON","STANDARD"
837,"02717",26,"MA","EAST FREETOWN","STANDARD"
838,"02718",26,"MA","EAST TAUNTON","STANDARD"
839,"02719",26,"MA","FAIRHAVEN","STANDARD"
840,"02720",26,"MA","FALL RIVER","STANDARD"
841,"02721",26,"MA","FALL RIVER","STANDARD"
842,"02722",26,"MA","FALL RIVER","PO BOX"
843,"02723",26,"MA","FALL RIVER","STANDARD"
844,"02724",26,"MA","FALL RIVER","STANDARD"
845,"02725",26,"MA","SOMERSET","STANDARD"
846,"02726",26,"MA","SOMERSET","STANDARD"
847,"02738",26,"MA","MARION","STANDARD"
848,"02739",26,"MA","MATTAPOISETT","STANDARD"
849,"02740",26,"MA","NEW BEDFORD","STANDARD"
850,"02741",26,"MA","NEW BEDFORD","PO BOX"
851,"02742",26,"MA","NEW BEDFORD","PO BOX"
852,"02743",26,"MA","ACUSHNET","STANDARD"
853,"02744",26,"MA","NEW BEDFORD","STANDARD"
854,"02745",26,"MA","NEW BEDFORD","STANDARD"
855,"02746",26,"MA","NEW BEDFORD","STANDARD"
856,"02747",26,"MA","NORTH DARTMOUTH","STANDARD"
857,"02748",26,"MA","SOUTH DARTMOUTH","STANDARD"
858,"02760",26,"MA","NORTH ATTLEBORO","STANDARD"
859,"02761",26,"MA","NORTH ATTLEBORO","PO BOX"
860,"02762",26,"MA","PLAINVILLE","STANDARD"
861,"02763",26,"MA","ATTLEBORO FALLS","STANDARD"
862,"02764",26,"MA","NORTH DIGHTON","STANDARD"
863,"02766",26,"MA","NORTON","STANDARD"
864,"02767",26,"MA","RAYNHAM","STANDARD"
865,"02768",26,"MA","RAYNHAM CENTER","PO BOX"
866,"02769",26,"MA","REHOBOTH","STANDARD"
867,"02770",26,"MA","ROCHESTER","STANDARD"
868,"02771",26,"MA","SEEKONK","STANDARD"
869,"02777",26,"MA","SWANSEA","STANDARD"
870,"02779",26,"MA","BERKLEY","STANDARD"
871,"02780",26,"MA","TAUNTON","STANDARD"
872,"02790",26,"MA","WESTPORT","STANDARD"
873,"02791",26,"MA","WESTPORT POINT","PO BOX"
874,"02801",47,"RI","ADAMSVILLE","PO BOX"
875,"02802",47,"RI","ALBION","PO BOX"
876,"02804",47,"RI","ASHAWAY","STANDARD"
877,"02806",47,"RI","BARRINGTON","STANDARD"
878,"02807",47,"RI","BLOCK ISLAND","PO BOX"
879,"02808",47,"RI","BRADFORD","STANDARD"
880,"02809",47,"RI","BRISTOL","STANDARD"
881,"02812",47,"RI","CAROLINA","STANDARD"
882,"02813",47,"RI","CHARLESTOWN","STANDARD"
883,"02814",47,"RI","CHEPACHET","STANDARD"
884,"02815",47,"RI","CLAYVILLE","STANDARD"
885,"02816",47,"RI","COVENTRY","STANDARD"
886,"02817",47,"RI","WEST GREENWICH","STANDARD"
887,"02818",47,"RI","EAST GREENWICH","STANDARD"
888,"02822",47,"RI","EXETER","STANDARD"
889,"02823",47,"RI","FISKEVILLE","PO BOX"
890,"02824",47,"RI","FORESTDALE","PO BOX"
891,"02825",47,"RI","FOSTER","STANDARD"
892,"02826",47,"RI","GLENDALE","PO BOX"
893,"02827",47,"RI","GREENE","STANDARD"
894,"02828",47,"RI","GREENVILLE","STANDARD"
895,"02829",47,"RI","HARMONY","PO BOX"
896,"02830",47,"RI","HARRISVILLE","STANDARD"
897,"02831",47,"RI","HOPE","STANDARD"
898,"02832",47,"RI","HOPE VALLEY","STANDARD"
899,"02833",47,"RI","HOPKINTON","STANDARD"
900,"02835",47,"RI","JAMESTOWN","STANDARD"
901,"02836",47,"RI","KENYON","STANDARD"
902,"02837",47,"RI","LITTLE COMPTON","STANDARD"
903,"02838",47,"RI","MANVILLE","STANDARD"
904,"02839",47,"RI","MAPLEVILLE","STANDARD"
905,"02840",47,"RI","NEWPORT","STANDARD"
906,"02841",47,"RI","NEWPORT","STANDARD"
907,"02842",47,"RI","MIDDLETOWN","STANDARD"
908,"02852",47,"RI","NORTH KINGSTOWN","STANDARD"
909,"02857",47,"RI","NORTH SCITUATE","STANDARD"
910,"02858",47,"RI","OAKLAND","STANDARD"
911,"02859",47,"RI","PASCOAG","STANDARD"
912,"02860",47,"RI","PAWTUCKET","STANDARD"
913,"02861",47,"RI","PAWTUCKET","STANDARD"
914,"02862",47,"RI","PAWTUCKET","PO BOX"
915,"02863",47,"RI","CENTRAL FALLS","STANDARD"
916,"02864",47,"RI","CUMBERLAND","STANDARD"
917,"02865",47,"RI","LINCOLN","STANDARD"
918,"02871",47,"RI","PORTSMOUTH","STANDARD"
919,"02872",47,"RI","PRUDENCE ISLAND","PO BOX"
920,"02873",47,"RI","ROCKVILLE","PO BOX"
921,"02874",47,"RI","SAUNDERSTOWN","STANDARD"
922,"02875",47,"RI","SHANNOCK","STANDARD"
923,"02876",47,"RI","SLATERSVILLE","STANDARD"
924,"02877",47,"RI","SLOCUM","STANDARD"
925,"02878",47,"RI","TIVERTON","STANDARD"
926,"02879",47,"RI","WAKEFIELD","STANDARD"
927,"02880",47,"RI","WAKEFIELD","PO BOX"
928,"02881",47,"RI","KINGSTON","STANDARD"
929,"02882",47,"RI","NARRAGANSETT","STANDARD"
930,"02883",47,"RI","PEACE DALE","PO BOX"
931,"02885",47,"RI","WARREN","STANDARD"
932,"02886",47,"RI","WARWICK","STANDARD"
933,"02887",47,"RI","WARWICK","PO BOX"
934,"02888",47,"RI","WARWICK","STANDARD"
935,"02889",47,"RI","WARWICK","STANDARD"
936,"02891",47,"RI","WESTERLY","STANDARD"
937,"02892",47,"RI","WEST KINGSTON","STANDARD"
938,"02893",47,"RI","WEST WARWICK","STANDARD"
939,"02894",47,"RI","WOOD RIVER JUNCTION","STANDARD"
940,"02895",47,"RI","WOONSOCKET","STANDARD"
941,"02896",47,"RI","NORTH SMITHFIELD","STANDARD"
942,"02898",47,"RI","WYOMING","STANDARD"
943,"02901",47,"RI","PROVIDENCE","PO BOX"
944,"02902",47,"RI","PROVIDENCE","UNIQUE"
945,"02903",47,"RI","PROVIDENCE","STANDARD"
946,"02904",47,"RI","PROVIDENCE","STANDARD"
947,"02905",47,"RI","PROVIDENCE","STANDARD"
948,"02906",47,"RI","PROVIDENCE","STANDARD"
949,"02907",47,"RI","PROVIDENCE","STANDARD"
950,"02908",47,"RI","PROVIDENCE","STANDARD"
951,"02909",47,"RI","PROVIDENCE","STANDARD"
952,"02910",47,"RI","CRANSTON","STANDARD"
953,"02911",47,"RI","NORTH PROVIDENCE","STANDARD"
954,"02912",47,"RI","PROVIDENCE","UNIQUE"
955,"02914",47,"RI","EAST PROVIDENCE","STANDARD"
956,"02915",47,"RI","RIVERSIDE","STANDARD"
957,"02916",47,"RI","RUMFORD","STANDARD"
958,"02917",47,"RI","SMITHFIELD","STANDARD"
959,"02918",47,"RI","PROVIDENCE","UNIQUE"
960,"02919",47,"RI","JOHNSTON","STANDARD"
961,"02920",47,"RI","CRANSTON","STANDARD"
962,"02921",47,"RI","CRANSTON","STANDARD"
963,"02940",47,"RI","PROVIDENCE","PO BOX"
964,"03031",34,"NH","AMHERST","STANDARD"
965,"03032",34,"NH","AUBURN","STANDARD"
966,"03033",34,"NH","BROOKLINE","STANDARD"
967,"03034",34,"NH","CANDIA","STANDARD"
968,"03036",34,"NH","CHESTER","STANDARD"
969,"03037",34,"NH","DEERFIELD","STANDARD"
970,"03038",34,"NH","DERRY","STANDARD"
971,"03040",34,"NH","EAST CANDIA","PO BOX"
972,"03041",34,"NH","EAST DERRY","PO BOX"
973,"03042",34,"NH","EPPING","STANDARD"
974,"03043",34,"NH","FRANCESTOWN","STANDARD"
975,"03044",34,"NH","FREMONT","STANDARD"
976,"03045",34,"NH","GOFFSTOWN","STANDARD"
977,"03046",34,"NH","DUNBARTON","STANDARD"
978,"03047",34,"NH","GREENFIELD","STANDARD"
979,"03048",34,"NH","GREENVILLE","STANDARD"
980,"03049",34,"NH","HOLLIS","STANDARD"
981,"03051",34,"NH","HUDSON","STANDARD"
982,"03052",34,"NH","LITCHFIELD","STANDARD"
983,"03053",34,"NH","LONDONDERRY","STANDARD"
984,"03054",34,"NH","MERRIMACK","STANDARD"
985,"03055",34,"NH","MILFORD","STANDARD"
986,"03057",34,"NH","MONT VERNON","STANDARD"
987,"03060",34,"NH","NASHUA","STANDARD"
988,"03061",34,"NH","NASHUA","PO BOX"
989,"03062",34,"NH","NASHUA","STANDARD"
990,"03063",34,"NH","NASHUA","STANDARD"
991,"03064",34,"NH","NASHUA","STANDARD"
992,"03070",34,"NH","NEW BOSTON","STANDARD"
993,"03071",34,"NH","NEW IPSWICH","STANDARD"
994,"03073",34,"NH","NORTH SALEM","PO BOX"
995,"03076",34,"NH","PELHAM","STANDARD"
996,"03077",34,"NH","RAYMOND","STANDARD"
997,"03079",34,"NH","SALEM","STANDARD"
998,"03082",34,"NH","LYNDEBOROUGH","STANDARD"
999,"03084",34,"NH","TEMPLE","STANDARD"
1000,"03086",34,"NH","WILTON","STANDARD"
1001,"03087",34,"NH","WINDHAM","STANDARD"
1002,"03101",34,"NH","MANCHESTER","STANDARD"
1003,"03102",34,"NH","MANCHESTER","STANDARD"
1004,"03103",34,"NH","MANCHESTER","STANDARD"
1005,"03104",34,"NH","MANCHESTER","STANDARD"
1006,"03105",34,"NH","MANCHESTER","PO BOX"
1007,"03106",34,"NH","HOOKSETT","STANDARD"
1008,"03108",34,"NH","MANCHESTER","PO BOX"
1009,"03109",34,"NH","MANCHESTER","STANDARD"
1010,"03110",34,"NH","BEDFORD","STANDARD"
1011,"03111",34,"NH","MANCHESTER","UNIQUE"
1012,"03215",34,"NH","WATERVILLE VALLEY","PO BOX"
1013,"03216",34,"NH","ANDOVER","STANDARD"
1014,"03217",34,"NH","ASHLAND","STANDARD"
1015,"03218",34,"NH","BARNSTEAD","STANDARD"
1016,"03220",34,"NH","BELMONT","STANDARD"
1017,"03221",34,"NH","BRADFORD","STANDARD"
1018,"03222",34,"NH","BRISTOL","STANDARD"
1019,"03223",34,"NH","CAMPTON","STANDARD"
1020,"03224",34,"NH","CANTERBURY","STANDARD"
1021,"03225",34,"NH","CENTER BARNSTEAD","STANDARD"
1022,"03226",34,"NH","CENTER HARBOR","STANDARD"
